Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2000-01-03 00:00:00-05:00,93.66467716625232,93.66467716625232,90.90054251126173,91.88773345947266,8164300,0.0,0.0,0.0
2000-01-04 00:00:00-05:00,90.6834063794404,91.01905147163515,88.22529967483767,88.29440307617188,8089800,0.0,0.0,0.0
2000-01-05 00:00:00-05:00,88.41286677292415,89.41980205774307,86.71489746911185,88.45235443115234,12177900,0.0,0.0,0.0
2000-01-06 00:00:00-05:00,88.21542962796026,89.40005939019787,87.03079986572267,87.03079986572266,6227200,0.0,0.0,0.0
2000-01-07 00:00:00-05:00,88.64982339980058,92.08525085449219,88.49187271222856,92.08525085449219,8066500,0.0,0.0,0.0
2000-01-10 00:00:00-05:00,92.40111541748047,92.81573580717429,91.6311061223348,92.40111541748047,5741700,0.0,0.0,0.0
2000-01-11 00:00:00-05:00,92.12472746033981,92.30242196251363,90.6636837757995,91.29548645019531,7503700,0.0,0.0,0.0
2000-01-12 00:00:00-05:00,91.35473902291115,91.35473902291115,90.26882792581581,90.38729095458984,6907700,0.0,0.0,0.0
2000-01-13 00:00:00-05:00,91.27571357858592,92.08521049762594,90.52544814142688,91.61135864257812,5158300,0.0,0.0,0.0
2000-01-14 00:00:00-05:00,92.57882622620056,93.17114117326518,92.22343725796179,92.85523986816406,7437300,0.0,0.0,0.0
2000-01-18 00:00:00-05:00,91.82855263524846,92.63804965912401,91.72983348599534,92.12471008300781,6488500,0.0,0.0,0.0
2000-01-19 00:00:00-05:00,91.80880274091449,92.87496948242188,91.61136445545016,92.87496948242188,6157900,0.0,0.0,0.0
2000-01-20 00:00:00-05:00,92.85523450683435,92.85523450683435,90.86110763352151,91.45342254638672,5800100,0.0,0.0,0.0
2000-01-21 00:00:00-05:00,91.92725628828497,91.92725628828497,91.01904026825466,91.25596618652344,6244800,0.0,0.0,0.0
2000-01-24 00:00:00-05:00,92.0260231733269,92.14448619393191,88.0772558198265,88.66957092285156,7896900,0.0,0.0,0.0
2000-01-25 00:00:00-05:00,88.77816147512405,89.67650604248047,87.82058539783205,89.67650604248047,9942500,0.0,0.0,0.0
2000-01-26 00:00:00-05:00,89.0841535829831,89.429670579371,88.51158256039744,88.96569061279297,5158100,0.0,0.0,0.0
2000-01-27 00:00:00-05:00,89.61721021478826,89.85413608449028,87.26769534024325,88.61027526855469,10922700,0.0,0.0,0.0
2000-01-28 00:00:00-05:00,88.09693370703282,88.49181014677748,85.62895595862872,85.84613800048828,11916200,0.0,0.0,0.0
2000-01-31 00:00:00-05:00,85.80668938069188,88.24505250506266,85.29334977556118,88.17594909667969,10768700,0.0,0.0,0.0
2000-02-01 00:00:00-05:00,88.2944121570122,89.51852967797257,87.52440274866616,89.044677734375,8419900,0.0,0.0,0.0
2000-02-02 00:00:00-05:00,89.2618258437806,89.87388437091116,88.68925496356171,89.12361907958984,6205900,0.0,0.0,0.0
2000-02-03 00:00:00-05:00,89.00518882748135,90.50571996121883,88.45236156768333,90.46623229980469,7997500,0.0,0.0,0.0
2000-02-04 00:00:00-05:00,90.46619709055857,90.97953648915187,89.7949071077827,90.091064453125,4925400,0.0,0.0,0.0
2000-02-07 00:00:00-05:00,90.07135910690616,90.20956592710527,89.36058117445359,89.95289611816406,5845800,0.0,0.0,0.0
2000-02-08 00:00:00-05:00,90.95979700133934,91.33492965665201,90.74261493773727,91.1769790649414,4936400,0.0,0.0,0.0
2000-02-09 00:00:00-05:00,91.27568774612519,91.27568774612519,89.25194602127598,89.2618179321289,8511500,0.0,0.0,0.0
2000-02-10 00:00:00-05:00,89.47905523371749,90.07137025071032,89.00520322012322,89.43956756591797,6690600,0.0,0.0,0.0
2000-02-11 00:00:00-05:00,89.61721891495169,89.67645038812748,87.20847233913673,87.62309265136719,9849800,0.0,0.0,0.0
2000-02-14 00:00:00-05:00,88.31415382508308,88.31415382508308,87.38619379159798,88.13645935058594,8528800,0.0,0.0,0.0
2000-02-15 00:00:00-05:00,87.97847030661619,89.22233108518817,87.06038258909875,89.13348388671875,11078300,0.0,0.0,0.0
2000-02-16 00:00:00-05:00,88.68924664421905,89.04463543308725,87.69218365322772,87.82051849365234,8845400,0.0,0.0,0.0
2000-02-17 00:00:00-05:00,88.72876396567135,88.72876396567135,87.32695216292042,87.36643981933594,7584200,0.0,0.0,0.0
2000-02-18 00:00:00-05:00,87.74158030591441,87.74158030591441,85.05641943246609,85.49078369140625,9409200,0.0,0.0,0.0
2000-02-22 00:00:00-05:00,85.41179687895689,86.14231848887862,84.36537403231225,85.27359008789062,16415400,0.0,0.0,0.0
2000-02-23 00:00:00-05:00,85.6882179661801,86.85310387862357,84.97744012129935,86.28053283691406,12119000,0.0,0.0,0.0
2000-02-24 00:00:00-05:00,86.35950782487238,86.57668994331628,84.0889674956862,84.54307556152344,17375000,0.0,0.0,0.0
2000-02-25 00:00:00-05:00,85.41178762609593,86.37923505875398,84.10869516578101,84.23703002929688,10559900,0.0,0.0,0.0
2000-02-28 00:00:00-05:00,84.26662552958787,86.35947049353733,83.8520053008809,86.00408172607422,13397800,0.0,0.0,0.0
2000-02-29 00:00:00-05:00,85.96466051269087,86.83338928222656,85.76722215597822,86.83338928222656,8242500,0.0,0.0,0.0
2000-03-01 00:00:00-05:00,86.95183220512442,87.82056077393129,86.6951624007042,87.46517181396484,6868000,0.0,0.0,0.0
2000-03-02 00:00:00-05:00,87.62311031617782,87.89952391338973,86.77412569616978,87.5243911743164,7600200,0.0,0.0,0.0
2000-03-03 00:00:00-05:00,88.728759883884,89.53825680316287,88.27465185599584,89.16312408447266,12770300,0.0,0.0,0.0
2000-03-06 00:00:00-05:00,88.96569326056138,89.30133835275613,87.66260054968765,88.29440307617188,11967100,0.0,0.0,0.0
2000-03-07 00:00:00-05:00,88.45233159167996,88.55105071175997,85.43152651723197,86.58654022216797,20062000,0.0,0.0,0.0
2000-03-08 00:00:00-05:00,86.22131936582801,87.09004802442577,85.31310304093034,86.47798919677734,11808500,0.0,0.0,0.0
2000-03-09 00:00:00-05:00,86.71491108092991,89.00519561767578,86.00413312125015,89.00519561767578,5500900,0.0,0.0,0.0
2000-03-10 00:00:00-05:00,88.57081395063307,89.71595599457794,88.15619355541165,88.53132629394531,7924600,0.0,0.0,0.0
2000-03-13 00:00:00-05:00,86.359529934338,88.7485338488453,85.72772724620384,87.56390380859375,10540500,0.0,0.0,0.0
2000-03-14 00:00:00-05:00,87.99825586840741,88.5115954808325,86.02387274369556,86.32003021240234,8263900,0.0,0.0,0.0
2000-03-15 00:00:00-05:00,86.47798779504237,88.72878473765306,85.9646481414645,88.33390808105469,10300800,0.0,0.0,0.0
2000-03-16 00:00:00-05:00,89.47901712857885,92.77623598569991,89.00516531677702,92.46033477783203,25601400,0.0,0.0,0.0
2000-03-17 00:00:00-05:00,92.3588420976633,93.74442266920991,92.12131399968389,93.07142639160156,10272900,0.371,0.0,0.0
2000-03-20 00:00:00-05:00,93.03183504637106,93.32874515822118,91.70563654677386,92.59636688232422,12502300,0.0,0.0,0.0
2000-03-21 00:00:00-05:00,92.18069083569786,94.8528817875594,91.52748860302059,94.49658966064453,13612600,0.0,0.0,0.0
2000-03-22 00:00:00-05:00,94.73414995907099,95.54570452411944,94.17991757318424,95.07064819335938,8260000,0.0,0.0,0.0
2000-03-23 00:00:00-05:00,94.4768191334657,97.20839278534466,94.4768191334657,96.6937484741211,11654500,0.0,0.0,0.0
2000-03-24 00:00:00-05:00,96.83230062320943,98.65334961285278,96.0999222252007,97.26776885986328,11462900,0.0,0.0,0.0
2000-03-27 00:00:00-05:00,97.14898099785525,97.40630307466293,96.15928070244108,96.23845672607422,8798600,0.0,0.0,0.0
2000-03-28 00:00:00-05:00,95.80301394480341,96.90158156338535,95.38733971074538,95.68424987792969,6334400,0.0,0.0,0.0
2000-03-29 00:00:00-05:00,96.00096779634303,96.58489120871253,94.79353294364675,95.78323364257812,6747500,0.0,0.0,0.0
2000-03-30 00:00:00-05:00,95.11020419877235,96.2285656009015,93.1901855083913,94.17988586425781,9491900,0.0,0.0,0.0
2000-03-31 00:00:00-05:00,94.77372304103024,96.47600795780731,94.0215506359427,95.248779296875,9249100,0.0,0.0,0.0
2000-04-03 00:00:00-04:00,95.0903868052585,95.80297088623045,94.17986270179432,95.80297088623047,8508200,0.0,0.0,0.0
2000-04-04 00:00:00-04:00,96.11971209904833,96.91147249525136,89.55799781551568,95.09042358398438,19585500,0.0,0.0,0.0
2000-04-05 00:00:00-04:00,93.66524136450982,95.52587802728749,93.50688930810321,94.49658966064453,8387200,0.0,0.0,0.0
2000-04-06 00:00:00-04:00,95.1695838906834,96.08010819579394,94.3778236253699,95.31803894042969,6378500,0.0,0.0,0.0
2000-04-07 00:00:00-04:00,96.00094422495074,96.35723638908458,95.32794791492016,95.92176818847656,6023600,0.0,0.0,0.0
2000-04-10 00:00:00-04:00,96.11969574524646,96.98073502962006,95.20917144452955,95.54566955566406,9624200,0.0,0.0,0.0
2000-04-11 00:00:00-04:00,95.01127064314745,96.04055940844823,93.98198187784669,95.26859283447266,9006400,0.0,0.0,0.0
2000-04-12 00:00:00-04:00,95.2487770541818,95.74362730903519,92.57658567797345,92.65576171875,10779200,0.0,0.0,0.0
2000-04-13 00:00:00-04:00,93.40793124187344,93.84339945279127,91.07223811058692,91.36914825439453,12225800,0.0,0.0,0.0
2000-04-14 00:00:00-04:00,90.33980592559367,90.45856991234947,84.55995857014376,86.14347839355469,29604000,0.0,0.0,0.0
2000-04-17 00:00:00-04:00,85.62888054652917,89.15221405029297,85.31217641135939,89.15221405029297,23918200,0.0,0.0,0.0
2000-04-18 00:00:00-04:00,89.03342481477421,91.50767517089844,88.53857474354936,91.50767517089844,11069200,0.0,0.0,0.0
2000-04-19 00:00:00-04:00,91.52744529757436,91.9233252512836,90.28042344339029,90.65650939941406,6553700,0.0,0.0,0.0
2000-04-20 00:00:00-04:00,90.93366607506863,91.1711941536278,90.18149382629792,91.0920181274414,8537600,0.0,0.0,0.0
2000-04-24 00:00:00-04:00,89.6272312962108,90.77528328719582,88.99382330118456,90.10228729248047,12893100,0.0,0.0,0.0
2000-04-25 00:00:00-04:00,91.6066610790511,93.8433837890625,91.48789704135137,93.8433837890625,14102000,0.0,0.0,0.0
2000-04-26 00:00:00-04:00,93.72463161621094,94.2194818359375,92.47760906250001,92.78441619873047,7711100,0.0,0.0,0.0
2000-04-27 00:00:00-04:00,90.57737543811537,93.3287423930756,90.57737543811537,92.47760009765625,15595300,0.0,0.0,0.0
2000-04-28 00:00:00-04:00,93.11100647774539,93.65534165592099,91.88377807604041,91.90357208251953,8743400,0.0,0.0,0.0
2000-05-01 00:00:00-04:00,92.83390011120693,94.05123163718545,92.37863791449952,93.15060424804688,7328300,0.0,0.0,0.0
2000-05-02 00:00:00-04:00,92.16089910025816,93.19018749227136,91.28996276855469,91.28996276855469,9411900,0.0,0.0,0.0
2000-05-03 00:00:00-04:00,91.21079092889653,91.21079092889653,88.53859978840151,89.15221405029297,12630700,0.0,0.0,0.0
2000-05-04 00:00:00-04:00,89.94393642487742,90.1715674259527,89.15217642113731,89.8251724243164,5963600,0.0,0.0,0.0
2000-05-05 00:00:00-04:00,89.35019774035173,91.21083544252123,89.27102166791899,90.91392517089844,7862400,0.0,0.0,0.0
2000-05-08 00:00:00-04:00,90.4190535650476,90.81493383459684,89.84502717420119,90.23101043701172,5064100,0.0,0.0,0.0
2000-05-09 00:00:00-04:00,90.61696353121069,90.83469760697376,88.84539991477483,89.50849914550781,5620300,0.0,0.0,0.0
2000-05-10 00:00:00-04:00,88.99385409117825,89.29076419157141,87.251981502205,87.48950958251953,10293900,0.0,0.0,0.0
2000-05-11 00:00:00-04:00,88.75632264682135,89.62725890829773,88.1229144566567,89.48870086669922,7091100,0.0,0.0,0.0
2000-05-12 00:00:00-04:00,89.82520232085847,90.87428467498044,89.70643828076919,90.45861053466797,5960800,0.0,0.0,0.0
2000-05-15 00:00:00-04:00,90.41903928747278,92.2301912346715,89.94398303902722,92.02235412597656,4441300,0.0,0.0,0.0
2000-05-16 00:00:00-04:00,92.83390989494568,93.56628828857318,92.04214946940243,92.9130859375,8192200,0.0,0.0,0.0
2000-05-17 00:00:00-04:00,92.279620837652,92.5963248130708,91.50765489756868,91.94312286376953,5907200,0.0,0.0,0.0
2000-05-18 00:00:00-04:00,92.24010274632661,92.67557104255391,90.81493377685547,90.81493377685547,4325600,0.0,0.0,0.0
2000-05-19 00:00:00-04:00,90.30025664972351,90.72582778474522,88.93447021639801,89.38973236083984,6518400,0.0,0.0,0.0
2000-05-22 00:00:00-04:00,89.46890038180064,89.60745841336538,86.77691576854292,88.71672821044922,10839400,0.0,0.0,0.0
2000-05-23 00:00:00-04:00,88.95424868749537,89.19177672137386,87.13320042776026,87.41031646728516,7979200,0.0,0.0,0.0
2000-05-24 00:00:00-04:00,87.41033413320939,89.11261872004272,86.46022180567451,88.83550262451172,11081500,0.0,0.0,0.0
2000-05-25 00:00:00-04:00,89.11264897019814,89.82523345774302,87.23221768362131,87.31139373779297,8278900,0.0,0.0,0.0
2000-05-26 00:00:00-04:00,87.92496054068856,88.47919261973838,86.9847454065862,87.41031646728516,4814000,0.0,0.0,0.0
2000-05-30 00:00:00-04:00,88.67711545709977,90.53775136178,88.34061747433846,90.26063537597656,5362700,0.0,0.0,0.0
2000-05-31 00:00:00-04:00,90.3002584812156,91.21078278856673,90.00334838099239,90.45861053466797,6056500,0.0,0.0,0.0
2000-06-01 00:00:00-04:00,91.01285627467658,92.12132081390709,90.57738806283602,92.04214477539062,8961600,0.0,0.0,0.0
2000-06-02 00:00:00-04:00,94.33826776317854,94.43723783007235,93.41784614106611,93.64547729492188,8962200,0.0,0.0,0.0
2000-06-05 00:00:00-04:00,93.40790433081511,93.88296042404241,93.03181825701019,93.19017028808594,6998100,0.0,0.0,0.0
2000-06-06 00:00:00-04:00,92.8734832822272,93.60586156045447,92.4182211092751,92.7745132446289,4858900,0.0,0.0,0.0
2000-06-07 00:00:00-04:00,92.87345062912186,93.74438665377689,92.47757061791503,93.41778564453125,4919500,0.0,0.0,0.0
2000-06-08 00:00:00-04:00,93.42772191089661,93.58607398193203,92.51719750244295,93.0516357421875,5723100,0.0,0.0,0.0
2000-06-09 00:00:00-04:00,93.42773268355461,93.72464285098117,92.24009201384841,92.85370635986328,3085300,0.0,0.0,0.0
2000-06-12 00:00:00-04:00,93.09118987240599,93.09118987240599,91.76499176025392,91.7649917602539,3678900,0.0,0.0,0.0
2000-06-13 00:00:00-04:00,91.72544697364357,93.58608400763633,91.60668290764403,93.48711395263672,6558700,0.0,0.0,0.0
2000-06-14 00:00:00-04:00,93.90279946884577,94.29867973642101,93.22980301396788,93.64547729492188,6420500,0.0,0.0,0.0
2000-06-15 00:00:00-04:00,93.82358978277922,94.21946990844495,93.01203552516446,93.8433837890625,5881200,0.0,0.0,0.0
2000-06-16 00:00:00-04:00,94.16356050503124,94.16356050503124,92.61599250684489,93.07232666015625,5567900,0.348,0.0,0.0
2000-06-19 00:00:00-04:00,92.99294200873932,94.69923452266114,92.85405773435033,94.26274108886719,5106900,0.0,0.0,0.0
